Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,202.0,83.0,41.1%,16.0,9.0,56.3%,49.0,29.0,59.2%
Opp. Stats,214.0,88.0,41.1%,21.0,11.0,52.4%,57.0,26.0,45.6%
Lg Rank Offense,,,12,,,10,,,12
Lg Rank Defense,,,23,,,18,,,4
