Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,QBR,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Aaron Rodgers,31.0,QB,16,16,12-4-0,341,520,65.6,4381,38,7.3,5,1.0,221,52.4,80,8.4,9.45,12.8,273.8,112.2,77.8,28,174,5.11,7.68,8.65,1,1,"PB,AP-1,AP MVP-1,AP OPoY-2"
2.0,Matt Flynn,29.0,QB,7,0,,8,16,50.0,66,0,0.0,1,6.3,3,33.3,14,4.1,1.31,8.3,9.4,34.9,4.8,2,12,11.11,3.0,0.5,0,0,
,Team Totals,,,16,16,12-4-0,349,536,65.1,4261,38,7.1,6,1.1,224,51.8,80,8.3,9.21,12.7,266.3,109.9,,30,186,5.3,7.53,8.39,1,1,
