Rk,Player,Age,Pos,G,GS,QBrec,Cmp,Att,Cmp%,Yds,TD,TD%,Int,Int%,1D,Succ%,Lng,Y/A,AY/A,Y/C,Y/G,Rate,Sk,Yds.1,Sk%,NY/A,ANY/A,4QC,GWD,Awards
1.0,Steve McNair,27.0,QB,16,15,12-3-0,248,396,62.6,2847,15,3.8,13,3.3,141,45.0,56,7.2,6.47,11.5,177.9,83.2,24,141,5.71,6.44,5.76,3,3,PB
2.0,Neil O'Donnell,34.0,QB,7,1,1-0-0,36,64,56.3,530,2,3.1,3,4.7,25,44.8,67,8.3,6.8,14.7,75.7,74.3,3,23,4.48,7.57,6.15,2,2,
3.0,Frank Wycheck,29.0,TE,16,16,,2,2,100.0,53,1,50.0,0,0.0,2,100.0,30,26.5,36.5,26.5,3.3,158.3,0,0,0.0,26.5,36.5,0,0,"PB,AP-2"
,Team Totals,,,16,16,13-3-0,286,462,61.9,3266,18,3.9,16,3.5,168,45.2,67,7.4,6.65,12.0,204.1,83.2,27,164,5.52,6.68,5.94,5,5,
