Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 3,8:35PM ET,boxscore,L,,0-1,@,Buffalo Bills,13.0,16.0,9.0,172.0,119.0,53.0,1.0,17.0,266.0,137.0,129.0,,-19.6,7.01,9.32
2,Sun,September 10,1:03PM ET,boxscore,W,OT,1-1,,Kansas City Chiefs,17.0,14.0,23.0,353.0,232.0,121.0,3.0,14.0,189.0,127.0,62.0,,-7.6,8.37,4.29
3,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
4,Sun,September 24,1:01PM ET,boxscore,W,,2-1,@,Pittsburgh Steelers,23.0,20.0,15.0,372.0,287.0,85.0,3.0,20.0,364.0,249.0,115.0,1.0,-1.02,-0.24,4.33
5,Sun,October 1,1:03PM ET,boxscore,W,,3-1,,New York Giants,28.0,14.0,28.0,436.0,284.0,152.0,1.0,14.0,215.0,191.0,24.0,4.0,15.59,9.48,-7.42
6,Sun,October 8,1:00PM ET,boxscore,W,,4-1,@,Cincinnati Bengals,23.0,14.0,21.0,417.0,214.0,203.0,2.0,7.0,213.0,84.0,129.0,2.0,-6.54,12.36,5.84
7,Mon,October 16,9:10PM ET,boxscore,W,,5-1,,Jacksonville Jaguars,27.0,13.0,18.0,409.0,234.0,175.0,1.0,13.0,304.0,161.0,143.0,2.0,9.84,9.46,-3.61
8,Sun,October 22,1:02PM ET,boxscore,W,,6-1,@,Baltimore Ravens,14.0,6.0,7.0,191.0,101.0,90.0,2.0,24.0,368.0,255.0,113.0,4.0,-17.93,21.5,3.16
9,Mon,October 30,9:01PM ET,boxscore,W,,7-1,@,Washington Redskins,27.0,21.0,13.0,189.0,93.0,96.0,,21.0,266.0,176.0,90.0,3.0,-2.72,3.91,4.81
10,Sun,November 5,1:03PM ET,boxscore,W,,8-1,,Pittsburgh Steelers,9.0,7.0,21.0,364.0,216.0,148.0,1.0,10.0,167.0,93.0,74.0,3.0,-2.22,4.9,-4.08
11,Sun,November 12,1:03PM ET,boxscore,L,,8-2,,Baltimore Ravens,23.0,24.0,17.0,286.0,224.0,62.0,2.0,19.0,361.0,258.0,103.0,1.0,0.66,0.07,-1.93
12,Sun,November 19,1:03PM ET,boxscore,W,,9-2,,Cleveland Browns,24.0,10.0,23.0,374.0,192.0,182.0,7.0,5.0,125.0,80.0,45.0,1.0,-10.61,22.26,-1.62
13,Sun,November 26,4:15PM ET,boxscore,L,,9-3,@,Jacksonville Jaguars,13.0,16.0,17.0,334.0,217.0,117.0,,16.0,334.0,223.0,111.0,2.0,5.71,-4.19,-5.66
14,Sun,December 3,1:03PM ET,boxscore,W,,10-3,@,Philadelphia Eagles,15.0,13.0,24.0,331.0,213.0,118.0,1.0,14.0,262.0,206.0,56.0,,-3.41,4.09,1.69
15,Sun,December 10,1:03PM ET,boxscore,W,,11-3,,Cincinnati Bengals,35.0,3.0,21.0,443.0,331.0,112.0,1.0,9.0,171.0,111.0,60.0,,15.06,21.02,-4.4
16,Sun,December 17,1:03PM ET,boxscore,W,,12-3,@,Cleveland Browns,24.0,0.0,19.0,305.0,93.0,212.0,1.0,6.0,113.0,63.0,50.0,2.0,-1.33,28.88,0.19
17,Mon,December 25,9:10PM ET,boxscore,W,,13-3,,Dallas Cowboys,31.0,0.0,23.0,374.0,216.0,158.0,4.0,6.0,95.0,9.0,86.0,5.0,-5.28,48.01,-8.63
,,Playoffs,,,,,,,,,,,,,,,,,,,,,,
Division,Sun,January 7,12:35PM ET,boxscore,L,,13-4,,Baltimore Ravens,10.0,24.0,23.0,317.0,191.0,126.0,1.0,6.0,134.0,85.0,49.0,,-15.61,12.05,-11.85
