Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,184.0,82.0,44.6%,16.0,13.0,81.3%,69.0,48.0,69.6%
Opp. Stats,189.0,78.0,41.3%,29.0,14.0,48.3%,49.0,31.0,63.3%
Lg Rank Offense,,,7,,,2,,,4
Lg Rank Defense,,,24,,,9,,,23
