Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,198.0,83.0,41.9%,16.0,8.0,50.0%,65.0,38.0,58.5%
Opp. Stats,207.0,92.0,44.4%,17.0,13.0,76.5%,55.0,35.0,63.6%
Lg Rank Offense,,,11,,,14,,,9
Lg Rank Defense,,,28,,,31,,,28
