Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 7,1:02PM ET,boxscore,L,,0-1,,Tennessee Titans,10.0,26.0,15.0,245.0,178.0,67.0,3.0,24.0,405.0,243.0,162.0,,-8.6,-5.18,-3.59
2,Sun,September 14,4:25PM ET,boxscore,L,,0-2,@,Denver Broncos,17.0,24.0,28.0,380.0,247.0,133.0,,19.0,325.0,237.0,88.0,,14.1,-15.89,-4.04
3,Sun,September 21,4:25PM ET,boxscore,W,,1-2,@,Miami Dolphins,34.0,15.0,23.0,342.0,168.0,174.0,2.0,18.0,332.0,191.0,141.0,,6.05,8.31,2.71
4,Mon,September 29,8:31PM ET,boxscore,W,,2-2,,New England Patriots,41.0,14.0,26.0,443.0,236.0,207.0,,13.0,290.0,215.0,75.0,3.0,16.31,10.7,-6.25
5,Sun,October 5,4:25PM ET,boxscore,L,,2-3,@,San Francisco 49ers,17.0,22.0,14.0,265.0,158.0,107.0,1.0,22.0,357.0,186.0,171.0,,3.49,-7.73,-3.14
6,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
7,Sun,October 19,4:05PM ET,boxscore,W,,3-3,@,San Diego Chargers,23.0,20.0,22.0,365.0,211.0,154.0,,19.0,251.0,182.0,69.0,1.0,10.9,-3.59,-2.14
8,Sun,October 26,1:04PM ET,boxscore,W,,4-3,,St. Louis Rams,34.0,7.0,23.0,355.0,215.0,140.0,1.0,13.0,200.0,116.0,84.0,1.0,9.12,10.87,7.41
9,Sun,November 2,1:03PM ET,boxscore,W,,5-3,,New York Jets,24.0,10.0,23.0,309.0,196.0,113.0,,22.0,364.0,225.0,139.0,,14.45,-2.53,-1.55
10,Sun,November 9,1:02PM ET,boxscore,W,,6-3,@,Buffalo Bills,17.0,13.0,16.0,278.0,151.0,127.0,1.0,21.0,364.0,253.0,111.0,3.0,-3.98,3.37,2.6
11,Sun,November 16,1:04PM ET,boxscore,W,,7-3,,Seattle Seahawks,24.0,20.0,20.0,298.0,108.0,190.0,2.0,25.0,372.0,168.0,204.0,,8.11,-3.78,2.54
12,Thu,November 20,8:26PM ET,boxscore,L,,7-4,@,Oakland Raiders,20.0,24.0,16.0,313.0,217.0,96.0,,18.0,351.0,172.0,179.0,1.0,-10.18,-9.34,10.98
13,Sun,November 30,8:32PM ET,boxscore,L,,7-5,,Denver Broncos,16.0,29.0,11.0,151.0,110.0,41.0,3.0,21.0,388.0,174.0,214.0,1.0,-15.68,-2.46,1.49
14,Sun,December 7,4:05PM ET,boxscore,L,,7-6,@,Arizona Cardinals,14.0,17.0,19.0,390.0,264.0,126.0,2.0,18.0,366.0,225.0,141.0,,-2.17,-6.54,2.87
15,Sun,December 14,1:03PM ET,boxscore,W,,8-6,,Oakland Raiders,31.0,13.0,16.0,388.0,295.0,93.0,1.0,17.0,280.0,202.0,78.0,1.0,-1.29,17.37,3.43
16,Sun,December 21,1:02PM ET,boxscore,L,,8-7,@,Pittsburgh Steelers,12.0,20.0,22.0,327.0,288.0,39.0,1.0,19.0,282.0,214.0,68.0,,3.49,-11.59,0.95
17,Sun,December 28,1:03PM ET,boxscore,W,,9-7,,San Diego Chargers,19.0,7.0,15.0,251.0,140.0,111.0,,21.0,361.0,249.0,112.0,3.0,-6.72,12.22,6.51
