Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 12,4:21PM ET,boxscore,L,,0-1,@,Philadelphia Eagles,17.0,31.0,19.0,413.0,243.0,170.0,1.0,21.0,454.0,313.0,141.0,,4.01,-13.49,1.58
2,Sun,September 19,1:04PM ET,boxscore,W,,1-1,,Washington Redskins,20.0,14.0,15.0,277.0,215.0,62.0,1.0,20.0,322.0,214.0,108.0,7.0,-13.58,25.56,-6.23
3,Sun,September 26,1:02PM ET,boxscore,W,,2-1,,Cleveland Browns,27.0,10.0,25.0,390.0,274.0,116.0,,18.0,285.0,161.0,124.0,3.0,15.4,9.89,-3.46
4,Sun,October 3,1:02PM ET,boxscore,W,,3-1,@,Green Bay Packers,14.0,7.0,21.0,403.0,158.0,245.0,1.0,15.0,301.0,220.0,81.0,3.0,5.78,5.37,-8.69
5,Sun,October 10,1:03PM ET,boxscore,W,,4-1,@,Dallas Cowboys,26.0,10.0,19.0,336.0,211.0,125.0,1.0,16.0,278.0,112.0,166.0,2.0,2.51,7.15,2.93
6,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
7,Sun,October 24,1:03PM ET,boxscore,L,,4-2,,Detroit Lions,13.0,28.0,22.0,325.0,250.0,75.0,2.0,22.0,325.0,210.0,115.0,,-2.23,-16.25,0.39
8,Sun,October 31,1:00PM ET,boxscore,W,,5-2,@,Minnesota Vikings,34.0,13.0,22.0,283.0,115.0,168.0,,15.0,324.0,231.0,93.0,3.0,7.64,9.29,6.52
9,Sun,November 7,4:06PM ET,boxscore,L,,5-3,,Chicago Bears,21.0,28.0,15.0,258.0,167.0,91.0,5.0,13.0,231.0,109.0,122.0,2.0,-37.22,22.98,6.16
10,Sun,November 14,4:15PM ET,boxscore,L,,5-4,@,Arizona Cardinals,14.0,17.0,19.0,308.0,161.0,147.0,,18.0,178.0,74.0,104.0,,-0.71,4.81,-8.49
11,Sun,November 21,4:15PM ET,boxscore,L,,5-5,,Atlanta Falcons,10.0,14.0,20.0,277.0,158.0,119.0,2.0,16.0,298.0,97.0,201.0,,-6.54,-2.61,5.51
12,Sun,November 28,1:03PM ET,boxscore,L,,5-6,,Philadelphia Eagles,6.0,27.0,12.0,272.0,111.0,161.0,2.0,22.0,390.0,238.0,152.0,1.0,-12.72,-5.5,-0.85
13,Sun,December 5,4:16PM ET,boxscore,L,,5-7,@,Washington Redskins,7.0,31.0,7.0,145.0,107.0,38.0,,27.0,379.0,168.0,211.0,,-13.98,-18.56,7.8
14,Sun,December 12,1:01PM ET,boxscore,L,,5-8,@,Baltimore Ravens,14.0,37.0,11.0,196.0,145.0,51.0,6.0,23.0,353.0,184.0,169.0,1.0,-28.01,2.77,3.09
15,Sat,December 18,1:37PM ET,boxscore,L,,5-9,,Pittsburgh Steelers,30.0,33.0,18.0,278.0,182.0,96.0,1.0,27.0,469.0,309.0,160.0,2.0,8.66,-19.52,7.92
16,Sun,December 26,1:03PM ET,boxscore,L,,5-10,@,Cincinnati Bengals,22.0,23.0,18.0,326.0,184.0,142.0,1.0,16.0,233.0,170.0,63.0,2.0,-2.59,6.14,-4.8
17,Sun,January 2,8:36PM ET,boxscore,W,,6-10,,Dallas Cowboys,28.0,24.0,18.0,235.0,137.0,98.0,1.0,21.0,367.0,220.0,147.0,2.0,10.38,-6.26,0.02
