Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,190.0,56.0,29.5%,19.0,4.0,21.1%,54.0,26.0,48.1%
Opp. Stats,208.0,87.0,41.8%,14.0,6.0,42.9%,50.0,36.0,72.0%
Lg Rank Offense,,,30,,,31,,,24
Lg Rank Defense,,,25,,,13,,,31
