Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Receiving,Scrimmage,Scrimmage,Scrimmage,Scrimmage,Unnamed: 31_level_0,Unnamed: 32_level_0
Rk,Player,Age,Pos,G,GS,Att,Yds,TD,1D,Succ%,Lng,Y/A,Y/G,A/G,Tgt,Rec,Yds,Y/R,TD,1D,Succ%,Lng,R/G,Y/G,Ctch%,Y/Tgt,Touch,Y/Tch,YScm,RRTD,Fmb,Awards
1.0,Tiki Barber,29.0,RB,16,14,322,1518,13,82,47.2,72.0,4.7,94.9,20.1,79,52,578,11.1,2,20,45.6,62.0,3.3,36.1,65.8,7.3,374,5.6,2096,15,5,PB
2.0,Amani Toomer,30.0,WR,15,14,0,0,0,0,,,,0.0,0.0,107,51,747,14.6,0,39,42.1,48.0,3.4,49.8,47.7,7.0,51,14.6,747,0,1,
3.0,Jeremy Shockey,24.0,TE,15,15,0,0,0,0,,,,0.0,0.0,97,61,666,10.9,6,31,56.7,38.0,4.1,44.4,62.9,6.9,61,10.9,666,6,1,
4.0,Ike Hilliard,28.0,WR,16,15,3,34,0,2,100.0,17.0,11.3,2.1,0.2,81,49,437,8.9,0,22,44.4,43.0,3.1,27.3,60.5,5.4,52,9.1,471,0,3,
5.0,Tim Carter,25.0,WR,5,0,2,23,0,1,100.0,15.0,11.5,4.6,0.4,18,12,182,15.2,1,10,61.1,38.0,2.4,36.4,66.7,10.1,14,14.6,205,1,0,
6.0,Ron Dayne,26.0,RB,14,2,52,179,1,10,46.2,15.0,3.4,12.8,3.7,4,1,7,7.0,0,0,0.0,7.0,0.1,0.5,25.0,1.8,53,3.5,186,1,0,
7.0,David Tyree,24.0,WR,16,1,0,0,0,0,,,,0.0,0.0,17,10,155,15.5,1,7,58.8,49.0,0.6,9.7,58.8,9.1,10,15.5,155,1,0,
8.0,Jamaar Taylor,23.0,WR,8,0,1,-8,0,0,0.0,-8.0,-8.0,-1.0,0.1,17,6,146,24.3,0,4,29.4,52.0,0.8,18.3,35.3,8.6,7,19.7,138,0,0,
9.0,Jim Finn,28.0,FB,16,9,3,7,0,0,33.3,5.0,2.3,0.4,0.2,18,15,112,7.5,0,5,55.6,15.0,0.9,7.0,83.3,6.2,18,6.6,119,0,0,
10.0,Mike Cloud,29.0,RB,10,0,21,90,3,9,47.6,26.0,4.3,9.0,2.1,1,1,3,3.0,0,0,0.0,3.0,0.1,0.3,100.0,3.0,22,4.2,93,3,0,
11.0,Marcellus Rivers,26.0,TE,16,3,0,0,0,0,,,,0.0,0.0,12,5,36,7.2,1,3,41.7,13.0,0.3,2.3,41.7,3.0,5,7.2,36,1,1,
12.0,Eli Manning,23.0,QB,9,7,6,35,0,2,50.0,15.0,5.8,3.9,0.7,0,0,0,,0,0,,,0.0,0.0,,,6,5.8,35,0,3,
13.0,Kurt Warner,33.0,QB,10,9,13,30,1,5,38.5,13.0,2.3,3.0,1.3,0,0,0,,0,0,,,0.0,0.0,,,13,2.3,30,1,12,
14.0,Visanthe Shiancoe,24.0,TE,16,7,0,0,0,0,,,,0.0,0.0,7,5,25,5.0,1,3,57.1,9.0,0.3,1.6,71.4,3.6,5,5.0,25,1,0,
15.0,Willie Ponder,24.0,WR,11,0,1,-4,0,0,0.0,-4.0,-4.0,-0.4,0.1,1,1,3,3.0,0,0,0.0,3.0,0.1,0.3,100.0,3.0,2,-0.5,-1,0,1,
,Team Totals,,,16,16,424,1904,18,111,47.2,72.0,4.5,119.0,26.5,459,269,3097,11.5,12,144,47.3,62.0,16.8,193.6,58.6,6.7,693,7.2,5001,30,27,
