Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,217.0,89.0,41.0%,17.0,5.0,29.4%,52.0,21.0,40.4%
Opp. Stats,201.0,93.0,46.3%,8.0,2.0,25.0%,51.0,29.0,56.9%
Lg Rank Offense,,,9,,,25,,,28
Lg Rank Defense,,,31,,,3,,,29
