Unnamed: 0_level_0,Downs,Downs,Downs,Downs,Downs,Downs,Red Zone,Red Zone,Red Zone
Player,3DAtt,3DConv,3D%,4DAtt,4DConv,4D%,RZAtt,RZTD,RZPct
Team Stats,208.0,77.0,37.0%,12.0,8.0,66.7%,60.0,30.0,50.0%
Opp. Stats,227.0,91.0,40.1%,20.0,12.0,60.0%,41.0,29.0,70.7%
Lg Rank Offense,,,20,,,6,,,27
Lg Rank Defense,,,20,,,22,,,29
